PROVINCIA;MUNICIPIO;ESTACION;MAGNITUD;PUNTO_MUESTREO;ANO;MES;DIA;H01;V01;H02;V02;H03;V03;H04;V04;H05;V05;H06;V06;H07;V07;H08;V08;H09;V09;H10;V10;H11;V11;H12;V12;H13;V13;H14;V14;H15;V15;H16;V16;H17;V17;H18;V18;H19;V19;H20;V20;H21;V21;H22;V22;H23;V23;H24;V24
28;079;38;35;28079038_35_59;2018;10;19;000.3;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.3;V;000.5;V;000.7;V;000.5;V;000.5;V;000.5;V;000.5;V;000.5;V;000.4;V;000.5;V;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N
28;079;39;6;28079039_6_48;2018;10;19;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.3;V;000.3;V;000.2;V;000.2;V;000.2;V;000.2;V;000.3;V;000.3;V;000.2;V;000.2;V;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N
28;079;39;7;28079039_7_8;2018;10;19;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00003;V;00004;V;00009;V;00011;V;00007;V;00005;V;00006;V;00006;V;00005;V;00004;V;00003;V;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N
28;079;39;8;28079039_8_8;2018;10;19;00012;V;00009;V;00008;V;00007;V;00007;V;00009;V;00021;V;00049;V;00059;V;00054;V;00044;V;00035;V;00029;V;00030;V;00036;V;00037;V;00039;V;00040;V;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N
28;079;39;12;28079039_12_8;2018;10;19;00013;V;00010;V;00009;V;00009;V;00009;V;00010;V;00022;V;00053;V;00065;V;00067;V;00061;V;00045;V;00038;V;00039;V;00046;V;00045;V;00045;V;00046;V;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N
28;079;39;14;28079039_14_6;2018;10;19;52.12;V;53.46;V;58.14;V;57.98;V;59.06;V;60.40;V;47.19;V;26.39;V;21.03;V;21.76;V;26.90;V;33.87;V;39.69;V;39.37;V;33.65;V;38.16;V;33.63;V;40.42;V;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N
28;079;40;1;28079040_1_38;2018;10;19;00006;V;00006;V;00006;V;00006;V;00006;V;00007;V;00006;V;00006;V;00005;V;00005;V;00005;V;00005;V;00005;V;00005;V;00005;V;00005;V;00005;V;00005;V;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N
28;079;40;7;28079040_7_8;2018;10;19;00002;V;00001;V;00001;V;00001;V;00001;V;00001;V;00002;V;00003;V;00004;V;00008;V;00010;V;00010;V;00007;V;00007;V;00007;V;00005;V;00009;V;00006;V;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N
28;079;40;8;28079040_8_8;2018;10;19;00009;V;00006;V;00005;V;00005;V;00005;V;00008;V;00022;V;00036;V;00042;V;00043;V;00034;V;00032;V;00021;V;00020;V;00024;V;00029;V;00042;V;00032;V;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N
28;079;40;10;28079040_10_47;2018;10;19;00009;V;00002;V;00004;V;00004;V;00001;V;00001;V;00001;V;00001;V;00001;V;00009;V;00023;V;00024;V;00009;V;00008;V;00022;V;00007;V;00016;V;00003;V;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N
28;079;40;12;28079040_12_8;2018;10;19;00012;V;00008;V;00007;V;00007;V;00006;V;00010;V;00026;V;00041;V;00048;V;00055;V;00049;V;00047;V;00032;V;00030;V;00035;V;00037;V;00055;V;00041;V;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N
28;079;47;7;28079047_7_8;2018;10;19;00003;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00008;V;00018;V;00020;V;00015;V;00012;V;00009;V;00010;V;00007;V;00006;V;00015;V;00008;V;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N
28;079;47;8;28079047_8_8;2018;10;19;00015;V;00009;V;00008;V;00007;V;00005;V;00009;V;00025;V;00051;V;00063;V;00061;V;00044;V;00039;V;00030;V;00027;V;00029;V;00036;V;00054;V;00044;V;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N
28;079;47;9;28079047_9_47;2018;10;19;00008;V;00002;V;00010;V;00005;V;00002;V;00004;V;00005;V;00007;V;00006;V;00011;V;00006;V;00005;V;00003;V;00006;V;00006;V;00002;V;00002;V;00001;V;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N
28;079;47;10;28079047_10_47;2018;10;19;00010;V;00004;V;00013;V;00007;V;00003;V;00005;V;00007;V;00009;V;00008;V;00014;V;00010;V;00012;V;00009;V;00011;V;00010;V;00005;V;00004;V;00002;V;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N
28;079;47;12;28079047_12_8;2018;10;19;00019;V;00011;V;00010;V;00008;V;00007;V;00010;V;00027;V;00063;V;00091;V;00091;V;00068;V;00058;V;00045;V;00042;V;00040;V;00045;V;00077;V;00057;V;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N
28;079;48;7;28079048_7_8;2018;10;19;00001;V;00001;V;00002;V;00001;V;00001;V;00001;V;00001;V;00003;V;00001;V;00006;V;00005;V;00004;V;00003;V;00003;V;00003;V;00004;V;00007;V;00004;V;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N
28;079;48;8;28079048_8_8;2018;10;19;00010;V;00007;V;00007;V;00004;V;00005;V;00006;V;00014;V;00028;V;00038;V;00049;V;00033;V;00024;V;00019;V;00018;V;00024;V;00026;V;00034;V;00027;V;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N
28;079;48;9;28079048_9_47;2018;10;19;00011;V;00009;V;00004;V;00009;V;00004;V;00002;V;00007;V;00006;V;00005;V;00004;V;00006;V;00007;V;00007;V;00010;V;00007;V;00013;V;00007;V;00012;V;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N
28;079;48;10;28079048_10_47;2018;10;19;00014;V;00011;V;00007;V;00011;V;00006;V;00004;V;00008;V;00008;V;00008;V;00007;V;00009;V;00011;V;00011;V;00013;V;00010;V;00016;V;00010;V;00014;V;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N
28;079;48;12;28079048_12_8;2018;10;19;00011;V;00009;V;00010;V;00005;V;00007;V;00007;V;00016;V;00033;V;00040;V;00059;V;00042;V;00031;V;00023;V;00021;V;00030;V;00032;V;00045;V;00033;V;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N
28;079;49;7;28079049_7_8;2018;10;19;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00002;V;00008;V;00007;V;00007;V;00004;V;00004;V;00003;V;00002;V;00005;V;00002;V;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N
28;079;49;8;28079049_8_8;2018;10;19;00012;V;00007;V;00006;V;00007;V;00004;V;00008;V;00019;V;00035;V;00046;V;00050;V;00039;V;00036;V;00026;V;00025;V;00025;V;00026;V;00044;V;00037;V;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N
28;079;49;12;28079049_12_8;2018;10;19;00013;V;00009;V;00008;V;00009;V;00006;V;00009;V;00021;V;00036;V;00049;V;00062;V;00050;V;00046;V;00032;V;00032;V;00029;V;00029;V;00052;V;00040;V;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N
28;079;49;14;28079049_14_6;2018;10;19;43.76;V;46.65;V;49.22;V;49.50;V;54.54;V;51.36;V;41.27;V;29.88;V;24.72;V;20.75;V;24.63;V;24.70;V;38.72;V;37.76;V;37.06;V;36.14;V;19.98;V;31.72;V;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N
28;079;50;7;28079050_7_8;2018;10;19;00007;V;00001;V;00002;V;00001;V;00001;V;00001;V;00001;V;00008;V;00010;V;00015;V;00010;V;00008;V;00008;V;00006;V;00007;V;00006;V;00008;V;00007;V;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N
28;079;50;8;28079050_8_8;2018;10;19;00015;V;00007;V;00005;V;00004;V;00004;V;00005;V;00018;V;00042;V;00054;V;00054;V;00030;V;00025;V;00021;V;00021;V;00026;V;00028;V;00034;V;00034;V;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N
28;079;50;9;28079050_9_47;2018;10;19;00008;V;00007;V;00008;V;00003;V;00004;V;00004;V;00002;V;00003;V;00004;V;00006;V;00008;V;00005;V;00002;V;00002;V;00015;V;00003;V;00007;V;00008;V;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N
28;079;50;10;28079050_10_47;2018;10;19;00008;V;00012;V;00011;V;00011;V;00006;V;00008;V;00003;V;00008;V;00008;V;00010;V;00013;V;00008;V;00004;V;00008;V;00017;V;00003;V;00009;V;00015;V;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N
28;079;50;12;28079050_12_8;2018;10;19;00025;V;00009;V;00008;V;00006;V;00005;V;00007;V;00020;V;00053;V;00070;V;00078;V;00045;V;00036;V;00033;V;00030;V;00037;V;00037;V;00047;V;00044;V;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N
28;079;54;7;28079054_7_8;2018;10;19;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00003;V;00008;V;00010;V;00011;V;00002;V;00004;V;00006;V;00003;V;00018;V;00007;V;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N
28;079;54;8;28079054_8_8;2018;10;19;00017;V;00012;V;00006;V;00005;V;00006;V;00009;V;00018;V;00038;V;00043;V;00046;V;00040;V;00039;V;00022;V;00026;V;00033;V;00034;V;00051;V;00037;V;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N
28;079;54;12;28079054_12_8;2018;10;19;00018;V;00013;V;00007;V;00006;V;00007;V;00010;V;00020;V;00039;V;00047;V;00058;V;00055;V;00056;V;00024;V;00032;V;00042;V;00039;V;00078;V;00048;V;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N
28;079;54;14;28079054_14_6;2018;10;19;44.47;V;42.99;V;54.00;V;53.23;V;56.28;V;52.38;V;42.91;V;31.57;V;27.93;V;25.57;V;27.11;V;25.60;V;41.19;V;40.17;V;33.40;V;38.52;V;21.07;V;37.07;V;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N
28;079;55;7;28079055_7_8;2018;10;19;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00004;V;00012;V;00014;V;00020;V;00012;V;00525;N;00511;N;00004;V;00006;V;00006;V;00004;V;00001;V;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N
28;079;55;8;28079055_8_8;2018;10;19;00017;V;00006;V;00003;V;00003;V;00006;V;00018;V;00039;V;00053;V;00059;V;00058;V;00038;V;00016;N;00123;N;00021;V;00024;V;00034;V;00023;V;00021;V;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N
28;079;55;10;28079055_10_47;2018;10;19;00007;V;00010;V;00003;V;00003;V;00003;V;00003;V;00002;V;00005;V;00006;V;00004;V;00002;V;00005;V;00001;V;00001;V;00007;V;00008;V;00011;V;00009;V;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N
28;079;55;12;28079055_12_8;2018;10;19;00018;V;00008;V;00005;V;00005;V;00008;V;00019;V;00045;V;00071;V;00081;V;00089;V;00057;V;00541;N;00612;N;00026;V;00033;V;00043;V;00029;V;00023;V;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N
28;079;55;20;28079055_20_59;2018;10;19;000.1;V;000.1;V;000.1;V;000.2;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.5;V;00000;N;00000;N;00000;N;00000;N;000.8;V;000.9;V;000.8;V;000.6;V;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N
28;079;55;30;28079055_30_59;2018;10;19;001.1;V;001.1;V;000.1;V;000.1;V;000.2;V;000.6;V;000.2;V;006.1;V;000.1;V;000.1;V;00000;N;00000;N;00000;N;00000;N;000.3;V;000.3;V;000.3;V;000.2;V;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N
28;079;55;35;28079055_35_59;2018;10;19;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;000.1;V;00000;N;00000;N;00000;N;00000;N;001.2;V;000.2;V;000.3;V;000.2;V;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N
28;079;55;42;28079055_42_2;2018;10;19;01.32;V;01.30;V;01.31;V;01.31;V;01.30;V;01.30;V;01.32;V;01.31;V;01.34;V;01.35;V;01.33;V;01.32;V;01.32;V;01.31;V;01.31;V;01.32;V;01.31;V;01.30;V;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N
28;079;55;43;28079055_43_2;2018;10;19;01.28;V;01.26;V;01.25;V;01.26;V;01.25;V;01.25;V;01.26;V;01.24;V;01.26;V;01.28;V;01.27;V;01.28;V;01.27;V;01.27;V;01.28;V;01.29;V;01.29;V;01.26;V;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N
28;079;55;44;28079055_44_2;2018;10;19;00.04;V;00.05;V;00.06;V;00.06;V;00.05;V;00.06;V;00.06;V;00.07;V;00.07;V;00.07;V;00.06;V;00.04;V;00.05;V;00.04;V;00.03;V;00.03;V;00.03;V;00.04;V;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N
28;079;56;6;28079056_6_48;2018;10;19;000.4;V;000.4;V;000.3;V;000.3;V;000.3;V;000.3;V;000.4;V;000.6;V;000.5;V;000.6;V;000.5;V;000.5;V;000.5;V;000.5;V;000.5;V;000.5;V;000.6;V;000.6;V;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N
28;079;56;7;28079056_7_8;2018;10;19;00006;V;00005;V;00004;V;00003;V;00003;V;00005;V;00012;V;00031;V;00031;V;00034;V;00035;V;00036;V;00029;V;00035;V;00030;V;00034;V;00046;V;00039;V;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N
28;079;56;8;28079056_8_8;2018;10;19;00024;V;00016;V;00012;V;00011;V;00009;V;00015;V;00035;V;00063;V;00070;V;00070;V;00058;V;00057;V;00048;V;00051;V;00049;V;00062;V;00072;V;00072;V;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N
28;079;56;12;28079056_12_8;2018;10;19;00033;V;00024;V;00017;V;00016;V;00014;V;00023;V;00053;V;00111;V;00119;V;00122;V;00111;V;00113;V;00092;V;00105;V;00094;V;00115;V;00143;V;00131;V;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N
28;079;56;14;28079056_14_6;2018;10;19;40.20;V;44.12;V;49.50;V;50.65;V;53.23;V;49.24;V;34.23;V;17.45;V;14.48;V;15.26;V;21.76;V;22.42;V;29.64;V;29.37;V;30.26;V;24.81;V;17.45;V;19.79;V;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N
28;079;57;1;28079057_1_38;2018;10;19;00011;V;00011;V;00011;V;00011;V;00011;V;00011;V;00011;V;00011;V;00011;V;00011;V;00011;V;00011;V;00011;V;00010;V;00010;V;00010;V;00011;V;00010;V;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N
28;079;57;6;28079057_6_48;2018;10;19;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.3;V;000.3;V;000.3;V;000.2;V;000.2;V;000.2;V;000.2;V;000.3;V;000.3;V;000.2;V;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N
28;079;57;7;28079057_7_8;2018;10;19;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00003;V;00012;V;00013;V;00009;V;00006;V;00005;V;00004;V;00005;V;00008;V;00006;V;00004;V;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N
28;079;57;8;28079057_8_8;2018;10;19;00008;V;00005;V;00004;V;00004;V;00004;V;00005;V;00011;V;00029;V;00052;V;00049;V;00030;V;00020;V;00017;V;00016;V;00017;V;00023;V;00023;V;00023;V;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N
28;079;57;10;28079057_10_47;2018;10;19;00005;V;00001;V;00006;V;00007;V;00003;V;00003;V;00007;V;00005;V;00009;V;00014;V;00026;V;00016;V;00007;V;00016;V;00015;V;00014;V;00004;V;00005;V;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N
28;079;57;12;28079057_12_8;2018;10;19;00010;V;00007;V;00006;V;00006;V;00005;V;00007;V;00013;V;00034;V;00070;V;00069;V;00043;V;00029;V;00025;V;00023;V;00024;V;00034;V;00032;V;00029;V;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N
28;079;58;7;28079058_7_8;2018;10;19;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00002;V;00002;V;00003;V;00002;V;00002;V;00002;V;00002;V;00002;V;00001;V;00002;V;00001;V;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N
28;079;58;8;28079058_8_8;2018;10;19;00003;V;00003;V;00002;V;00002;V;00002;V;00002;V;00010;V;00016;V;00014;V;00020;V;00011;V;00006;V;00008;V;00006;V;00008;V;00006;V;00009;V;00010;V;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N
28;079;58;12;28079058_12_8;2018;10;19;00005;V;00004;V;00004;V;00004;V;00004;V;00004;V;00012;V;00019;V;00017;V;00024;V;00014;V;00009;V;00012;V;00009;V;00011;V;00008;V;00011;V;00012;V;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N
28;079;58;14;28079058_14_6;2018;10;19;34.42;V;37.00;V;43.46;V;43.60;V;43.95;V;45.03;V;39.87;V;26.46;V;27.38;V;19.04;V;22.42;V;35.55;V;33.82;V;38.29;V;37.18;V;41.25;V;33.75;V;39.89;V;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N
28;079;59;7;28079059_7_8;2018;10;19;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00004;V;00005;V;00003;V;00005;V;00003;V;00003;V;00003;V;00003;V;00001;V;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N
28;079;59;8;28079059_8_8;2018;10;19;00005;V;00003;V;00007;V;00003;V;00002;V;00004;V;00018;V;00023;V;00021;V;00027;V;00022;V;00014;V;00017;V;00015;V;00010;V;00020;V;00018;V;00013;V;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N
28;079;59;12;28079059_12_8;2018;10;19;00007;V;00005;V;00008;V;00004;V;00003;V;00006;V;00020;V;00025;V;00023;V;00032;V;00030;V;00019;V;00025;V;00019;V;00014;V;00025;V;00022;V;00016;V;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N
28;079;59;14;28079059_14_6;2018;10;19;41.69;V;44.70;V;49.68;V;51.75;V;53.96;V;55.14;V;36.28;V;30.86;V;34.01;V;27.58;V;31.56;V;42.26;V;42.02;V;44.58;V;47.74;V;39.75;V;45.81;V;53.69;V;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N
28;079;60;7;28079060_7_8;2018;10;19;00003;V;00003;V;00003;V;00003;V;00003;V;00003;V;00004;V;00007;V;00012;V;00011;V;00010;V;00008;V;00007;V;00006;V;00007;V;00008;V;00007;V;00007;V;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N
28;079;60;8;28079060_8_8;2018;10;19;00001;V;00001;V;00001;V;00001;V;00001;V;00001;V;00004;V;00032;V;00035;V;00029;V;00021;V;00011;V;00008;V;00007;V;00013;V;00013;V;00014;V;00018;V;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N
28;079;60;10;28079060_10_47;2018;10;19;00003;V;00001;V;00010;V;00010;V;00003;V;00005;V;00006;V;00004;V;00007;V;00013;V;00023;V;00016;V;00006;V;00016;V;00012;V;00012;V;00004;V;00006;V;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N
28;079;60;12;28079060_12_8;2018;10;19;00006;V;00006;V;00006;V;00006;V;00006;V;00006;V;00010;V;00042;V;00053;V;00046;V;00036;V;00023;V;00018;V;00016;V;00024;V;00026;V;00025;V;00029;V;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N
28;079;60;14;28079060_14_6;2018;10;19;53.31;V;56.41;V;59.80;V;59.44;V;60.65;V;61.89;V;53.31;V;31.36;V;25.36;V;25.46;V;33.15;V;41.41;V;45.82;V;47.00;V;43.55;V;44.97;V;43.68;V;47.81;V;00000;N;00000;N;00000;N;00000;N;00000;N;00000;N
